final_video_id,first_level_category_id,first_level_category_name,first_level_category_prob,second_level_category_id,second_level_category_name,second_level_category_prob,third_level_category_id,third_level_category_name,third_level_category_prob,fourth_level_category_id,fourth_level_category_name,fourth_level_category_prob
34121,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34122,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34123,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34124,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34125,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34126,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34127,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34128,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34129,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34130,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34131,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34132,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34133,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34134,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34135,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34136,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34137,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34138,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34139,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34140,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34141,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34142,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34143,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34144,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34145,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34146,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34147,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34148,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34149,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34150,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34151,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34152,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34153,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34154,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34155,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34156,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34157,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34158,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34159,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34160,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34161,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34162,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34163,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34164,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34165,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34166,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34167,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34168,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34169,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34170,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34171,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34172,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34173,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34174,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34175,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34176,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34177,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34178,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34179,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34180,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34181,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34182,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34183,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34184,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34185,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34186,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34187,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34188,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34189,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34190,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34191,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34192,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34193,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34194,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34195,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34196,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34197,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34198,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34199,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34200,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34201,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34202,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34203,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34204,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34205,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34206,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34207,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34208,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34209,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34210,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34211,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34212,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34213,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34214,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34215,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34216,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34217,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34218,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34219,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34220,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34221,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34222,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34223,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34224,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34225,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34226,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34227,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34228,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34229,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34230,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34231,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34232,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34233,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34234,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34235,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34236,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34237,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34238,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34239,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34240,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34241,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34242,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34243,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34244,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34245,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34246,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34247,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34248,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34249,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34250,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34251,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34252,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34253,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34254,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34255,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34256,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34257,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34258,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34259,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34260,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34261,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34262,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34263,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34264,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34265,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34266,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34267,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34268,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34269,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34270,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34271,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34272,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34273,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34274,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34275,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34276,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34277,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34278,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34279,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34280,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34281,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34282,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34283,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34284,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34285,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34286,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34287,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34288,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34289,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34290,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34291,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34292,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34293,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34294,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34295,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34296,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34297,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34298,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34299,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34300,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34301,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34302,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34303,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34304,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34305,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34306,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34307,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34308,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34309,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34310,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34311,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34312,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34313,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34314,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34315,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34316,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34317,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34318,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34319,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34320,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34321,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34322,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34323,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34324,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34325,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34326,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34327,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34328,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34329,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34330,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34331,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34332,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34333,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34334,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34335,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34336,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34337,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34338,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34339,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34340,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34341,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34342,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34343,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34344,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34345,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34346,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34347,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34348,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34349,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34350,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34351,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34352,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34353,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34354,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34355,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34356,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34357,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34358,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34359,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34360,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34361,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34362,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34363,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34364,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34365,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34366,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34367,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34368,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34369,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34370,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34371,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34372,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34373,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34374,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34375,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34376,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34377,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34378,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34379,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34380,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34381,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34382,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34383,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34384,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34385,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34386,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34387,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34388,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34389,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34390,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34391,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34392,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34393,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34394,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34395,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34396,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34397,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34398,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34399,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34400,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34401,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34402,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34403,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34404,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34405,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34406,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
34407,2,Commerce,1.0,16.0,现场拍摄+后期剪辑,1.0,0,,0.0,0,,0.0
34408,2,Commerce,1.0,4.0,全案一条龙服务,1.0,0,,0.0,0,,0.0
34409,2,Commerce,1.0,2.0,仅限现场跟拍（给原片）,1.0,0,,0.0,0,,0.0
34410,2,Commerce,1.0,22.0,纯后期特效制作,1.0,0,,0.0,0,,0.0
